Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),PGD Path (perpendicular/parallel to pipe),Soil Name,Soil Type,"Soil Effective Unit Weight (γ', psf)","Soil Cohesion (c, psf)",Soil Friction Angle (φ degrees)
16,0.375,X-42,3,76,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,77,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,78,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,79,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,80,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,81,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,82,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,83,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,84,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,85,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,86,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,87,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,88,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,89,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,90,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,91,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,92,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,93,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,94,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,95,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,96,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,97,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,98,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,99,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,3,100,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,10,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,11,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,12,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,13,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,14,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,15,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,16,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,17,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,18,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,19,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,20,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,21,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,22,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,23,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,24,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,25,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,26,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,27,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,28,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,29,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,30,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,31,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,32,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,33,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,34,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,35,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,36,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,37,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,38,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,39,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,40,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,41,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,42,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,43,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,44,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,45,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,46,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,47,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,48,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,49,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,50,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,51,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,52,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,53,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,54,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,55,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,56,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,57,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,58,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,59,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,60,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,61,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,62,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,63,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,64,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,65,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,66,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,67,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,68,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,69,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,70,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,71,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,72,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,73,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,74,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,75,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,76,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,77,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,78,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,79,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,80,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,81,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,82,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,83,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,84,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,85,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,86,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,87,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,88,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,89,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,90,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,91,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,92,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,93,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,94,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,95,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,96,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,97,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,98,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,99,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,4,100,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,10,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,11,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,12,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,13,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,14,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,15,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,16,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,17,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,18,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,19,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,20,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,21,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,22,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,23,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,24,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,25,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,26,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,27,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,28,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,29,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,30,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,31,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,32,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,33,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,34,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,35,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,36,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,37,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,38,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,39,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,40,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,41,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,42,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,43,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,44,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,45,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,46,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,47,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,48,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,49,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,50,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,51,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,52,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,53,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,54,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,55,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,56,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,57,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,58,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,59,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,60,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,61,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,62,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,63,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,64,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,65,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,66,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,67,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,68,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,69,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,70,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,71,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,72,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,73,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,74,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,75,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,76,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,77,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,78,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,79,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,80,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,81,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,82,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,83,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,84,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,85,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,86,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,87,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,88,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,89,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,90,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,91,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,92,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,93,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,94,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,95,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,96,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,97,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,98,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,99,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,5,100,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,10,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,11,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,12,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,13,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,14,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,15,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,16,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,17,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,18,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,19,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,20,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,21,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,22,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,23,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,24,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,25,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,26,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,27,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,28,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,29,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,30,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,31,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,32,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,33,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,34,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,35,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,36,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,37,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,38,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,39,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,40,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,41,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,42,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,43,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,44,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,45,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,46,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,47,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,48,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,49,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,50,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,51,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,52,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
16,0.375,X-42,6,53,Rough Steel,1500,Parallel,Stiff Lean Clay,CL,120.0,100.0,30.0
